t,sat,gss
20887,1,SVA
20888,1,SVA
20889,1,SVA
20890,1,SVA
20891,1,SVA
20892,1,SVA
20893,1,SVA
20894,1,SVA
20895,1,SVA
20896,1,SVA
20897,1,SVA
20898,1,SVA
20899,1,SVA
20900,1,SVA
20901,1,SVA
20902,1,SVA
20903,1,SVA
20904,1,SVA
20905,1,SVA
20906,1,SVA
20907,1,SVA
20908,1,SVA
20909,1,SVA
20910,1,SVA
20911,1,SVA
20912,1,SVA
20913,1,SVA
20914,1,SVA
20915,1,SVA
20916,1,SVA
20917,1,SVA
20918,1,SVA
20919,1,SVA
20920,1,SVA
20921,1,SVA
20922,1,SVA
20923,1,SVA
20924,1,SVA
20925,1,SVA
20926,1,SVA
20927,1,SVA
20928,1,SVA
20929,1,SVA
20930,1,SVA
20931,1,SVA
20932,1,SVA
20933,1,SVA
20934,1,SVA
20935,1,SVA
20936,1,SVA
20937,1,SVA
20938,1,SVA
20939,1,SVA
20940,1,SVA
20941,1,SVA
20942,1,SVA
20943,1,SVA
20944,1,SVA
20945,1,SVA
20946,1,SVA
20947,1,SVA
20948,1,SVA
20949,1,SVA
20950,1,SVA
20951,1,SVA
20952,1,SVA
20953,1,SVA
20954,1,SVA
20955,1,SVA
20956,1,SVA
20957,1,SVA
20958,1,SVA
20959,1,SVA
20960,1,SVA
20961,1,SVA
20962,1,SVA
20963,1,SVA
20964,1,SVA
20965,1,SVA
20966,1,SVA
20967,1,SVA
20968,1,SVA
20969,1,SVA
20970,1,SVA
20971,1,SVA
20972,1,SVA
20973,1,SVA
20974,1,SVA
20975,1,SVA
20976,1,SVA
20977,1,SVA
20978,1,SVA
20979,1,SVA
20980,1,SVA
20981,1,SVA
20982,1,SVA
20983,1,SVA
20984,1,SVA
20985,1,SVA
20986,1,SVA
20987,1,SVA
20988,1,SVA
20989,1,SVA
20990,1,SVA
20991,1,SVA
20992,1,SVA
20993,1,SVA
20994,1,SVA
20995,1,SVA
20996,1,SVA
20997,1,SVA
20998,1,SVA
20999,1,SVA
21000,1,SVA
21001,1,SVA
21002,1,SVA
21003,1,SVA
21004,1,SVA
21005,1,SVA
21006,1,SVA
21007,1,SVA
21008,1,SVA
21009,1,SVA
21010,1,SVA
21011,1,SVA
21012,1,SVA
21013,1,SVA
21014,1,SVA
21015,1,SVA
21016,1,SVA
21017,1,SVA
21018,1,SVA
21019,1,SVA
21020,1,SVA
21021,1,SVA
21022,1,SVA
21023,1,SVA
21024,1,SVA
21025,1,SVA
21026,1,SVA
21027,1,SVA
21028,1,SVA
21029,1,SVA
21030,1,SVA
21031,1,SVA
21032,1,SVA
21033,1,SVA
21034,1,SVA
21035,1,SVA
21036,1,SVA
21037,1,SVA
21038,1,SVA
21039,1,SVA
21040,1,SVA
21041,1,SVA
21042,1,SVA
21043,1,SVA
21044,1,SVA
21045,1,SVA
21046,1,SVA
21047,1,SVA
21048,1,SVA
21049,1,SVA
21050,1,SVA
21051,1,SVA
21052,1,SVA
21053,1,SVA
22106,1,SVA
22107,1,SVA
22108,1,SVA
22109,1,SVA
22110,1,SVA
22111,1,SVA
22112,1,SVA
22113,1,SVA
22114,1,SVA
22115,1,SVA
22116,1,SVA
22117,1,SVA
22118,1,SVA
22119,1,SVA
22120,1,SVA
22121,1,SVA
22122,1,SVA
22123,1,SVA
22124,1,SVA
22125,1,SVA
22126,1,SVA
22127,1,SVA
22128,1,SVA
22129,1,SVA
22130,1,SVA
22131,1,SVA
22132,1,SVA
22133,1,SVA
22134,1,SVA
22135,1,SVA
22136,1,SVA
22137,1,SVA
22138,1,SVA
22139,1,SVA
22140,1,SVA
22141,1,SVA
22142,1,SVA
22143,1,SVA
22144,1,SVA
22145,1,SVA
22146,1,SVA
22147,1,SVA
22148,1,SVA
22149,1,SVA
22150,1,SVA
22151,1,SVA
22152,1,SVA
22153,1,SVA
22154,1,SVA
22155,1,SVA
22156,1,SVA
22157,1,SVA
22158,1,SVA
22159,1,SVA
22160,1,SVA
22161,1,SVA
22162,1,SVA
22163,1,SVA
22164,1,SVA
22165,1,SVA
22166,1,SVA
22167,1,SVA
22168,1,SVA
22169,1,SVA
22170,1,SVA
22171,1,SVA
22172,1,SVA
22173,1,SVA
22174,1,SVA
22175,1,SVA
22176,1,SVA
22177,1,SVA
22178,1,SVA
22179,1,SVA
22180,1,SVA
22181,1,SVA
22182,1,SVA
22183,1,SVA
22184,1,SVA
22185,1,SVA
22186,1,SVA
22187,1,SVA
22188,1,SVA
22189,1,SVA
22190,1,SVA
22191,1,SVA
22192,1,SVA
22193,1,SVA
22194,1,SVA
22195,1,SVA
22196,1,SVA
22197,1,SVA
22198,1,SVA
22199,1,SVA
22200,1,SVA
22201,1,SVA
22202,1,SVA
22203,1,SVA
22204,1,SVA
22205,1,SVA
22206,1,SVA
22207,1,SVA
22208,1,SVA
22209,1,SVA
22210,1,SVA
22211,1,SVA
22212,1,SVA
22213,1,SVA
22214,1,SVA
22215,1,SVA
22216,1,SVA
22217,1,SVA
22218,1,SVA
22219,1,SVA
22220,1,SVA
22221,1,SVA
22222,1,SVA
22223,1,SVA
22224,1,SVA
22225,1,SVA
22226,1,SVA
22227,1,SVA
22228,1,SVA
22229,1,SVA
22230,1,SVA
22231,1,SVA
22232,1,SVA
22233,1,SVA
22234,1,SVA
22235,1,SVA
22236,1,SVA
22237,1,SVA
22238,1,SVA
22239,1,SVA
22240,1,SVA
22241,1,SVA
22242,1,SVA
22243,1,SVA
22244,1,SVA
22245,1,SVA
22246,1,SVA
22247,1,SVA
22248,1,SVA
22249,1,SVA
22250,1,SVA
22251,1,SVA
22252,1,SVA
22253,1,SVA
22254,1,SVA
22255,1,SVA
22256,1,SVA
22257,1,SVA
22258,1,SVA
22259,1,SVA
22260,1,SVA
22261,1,SVA
22262,1,SVA
22263,1,SVA
22264,1,SVA
22265,1,SVA
22266,1,SVA
22267,1,SVA
22268,1,SVA
22269,1,SVA
22270,1,SVA
22271,1,SVA
22272,1,SVA
22273,1,SVA
22274,1,SVA
22275,1,SVA
22276,1,SVA
22277,1,SVA
22278,1,SVA
22279,1,SVA
22280,1,SVA
22281,1,SVA
22282,1,SVA
22283,1,SVA
22284,1,SVA
22285,1,SVA
22286,1,SVA
22287,1,SVA
22288,1,SVA
22289,1,SVA
22290,1,SVA
22291,1,SVA
22292,1,SVA
22293,1,SVA
22294,1,SVA
22295,1,SVA
22296,1,SVA
22297,1,SVA
22298,1,SVA
22299,1,SVA
22300,1,SVA
22301,1,SVA
22302,1,SVA
22303,1,SVA
22304,1,SVA
22305,1,SVA
22306,1,SVA
22307,1,SVA
22308,1,SVA
22309,1,SVA
22310,1,SVA
22311,1,SVA
22312,1,SVA
22313,1,SVA
22314,1,SVA
22315,1,SVA
22316,1,SVA
22317,1,SVA
22318,1,SVA
22319,1,SVA
22320,1,SVA
22321,1,SVA
22322,1,SVA
22323,1,SVA
22324,1,SVA
22325,1,SVA
22326,1,SVA
22327,1,SVA
22328,1,SVA
22329,1,SVA
22330,1,SVA
22331,1,SVA
22332,1,SVA
22333,1,SVA
22334,1,SVA
22335,1,SVA
22336,1,SVA
22337,1,SVA
22338,1,SVA
22339,1,SVA
22340,1,SVA
22341,1,SVA
22342,1,SVA
22343,1,SVA
22344,1,SVA
22345,1,SVA
22346,1,SVA
22347,1,SVA
22348,1,SVA
22349,1,SVA
22350,1,SVA
22351,1,SVA
22352,1,SVA
22353,1,SVA
22354,1,SVA
22355,1,SVA
22356,1,SVA
22357,1,SVA
22358,1,SVA
22359,1,SVA
22360,1,SVA
22361,1,SVA
22362,1,SVA
22363,1,SVA
22364,1,SVA
22365,1,SVA
22366,1,SVA
22367,1,SVA
22368,1,SVA
22369,1,SVA
22370,1,SVA
22371,1,SVA
22372,1,SVA
22373,1,SVA
22374,1,SVA
22375,1,SVA
22376,1,SVA
22377,1,SVA
22378,1,SVA
22379,1,SVA
22380,1,SVA
22381,1,SVA
22382,1,SVA
22383,1,SVA
22384,1,SVA
22385,1,SVA
22386,1,SVA
22387,1,SVA
22388,1,SVA
22389,1,SVA
22390,1,SVA
22391,1,SVA
22392,1,SVA
22393,1,SVA
22394,1,SVA
22395,1,SVA
22396,1,SVA
22397,1,SVA
22398,1,SVA
22399,1,SVA
22400,1,SVA
22401,1,SVA
22402,1,SVA
22403,1,SVA
22404,1,SVA
22405,1,SVA
22406,1,SVA
22407,1,SVA
22408,1,SVA
22409,1,SVA
22410,1,SVA
22411,1,SVA
22412,1,SVA
22413,1,SVA
22414,1,SVA
22415,1,SVA
22416,1,SVA
22417,1,SVA
22418,1,SVA
22419,1,SVA
22420,1,SVA
22421,1,SVA
22422,1,SVA
22423,1,SVA
22424,1,SVA
22425,1,SVA
22426,1,SVA
22427,1,SVA
22428,1,SVA
22429,1,SVA
22430,1,SVA
22431,1,SVA
22432,1,SVA
22433,1,SVA
22434,1,SVA
22435,1,SVA
22436,1,SVA
22437,1,SVA
22438,1,SVA
22439,1,SVA
22440,1,SVA
22441,1,SVA
22442,1,SVA
22443,1,SVA
22444,1,SVA
22445,1,SVA
22446,1,SVA
22447,1,SVA
22448,1,SVA
22449,1,SVA
22450,1,SVA
22451,1,SVA
22452,1,SVA
22453,1,SVA
22454,1,SVA
22455,1,SVA
22456,1,SVA
22457,1,SVA
22458,1,SVA
22459,1,SVA
22460,1,SVA
22461,1,SVA
22462,1,SVA
22463,1,SVA
22464,1,SVA
22465,1,SVA
22466,1,SVA
22467,1,SVA
22468,1,SVA
22469,1,SVA
22470,1,SVA
22471,1,SVA
22472,1,SVA
22473,1,SVA
22474,1,SVA
22475,1,SVA
22476,1,SVA
22477,1,SVA
22478,1,SVA
22479,1,SVA
22480,1,SVA
22481,1,SVA
22482,1,SVA
22483,1,SVA
22484,1,SVA
22485,1,SVA
22486,1,SVA
22487,1,SVA
22488,1,SVA
22489,1,SVA
22490,1,SVA
22491,1,SVA
22492,1,SVA
22493,1,SVA
22494,1,SVA
22495,1,SVA
22496,1,SVA
22497,1,SVA
22498,1,SVA
22499,1,SVA
22500,1,SVA
22501,1,SVA
22502,1,SVA
22503,1,SVA
22504,1,SVA
22505,1,SVA
22506,1,SVA
22507,1,SVA
22508,1,SVA
22509,1,SVA
22510,1,SVA
22511,1,SVA
22512,1,SVA
22513,1,SVA
22514,1,SVA
22515,1,SVA
22516,1,SVA
22517,1,SVA
22518,1,SVA
22519,1,SVA
22520,1,SVA
22521,1,SVA
22522,1,SVA
22523,1,SVA
22524,1,SVA
22525,1,SVA
22526,1,SVA
22527,1,SVA
22528,1,SVA
22529,1,SVA
22530,1,SVA
22531,1,SVA
22532,1,SVA
22533,1,SVA
22534,1,SVA
22535,1,SVA
22536,1,SVA
22537,1,SVA
22538,1,SVA
22539,1,SVA
22540,1,SVA
22541,1,SVA
22542,1,SVA
22543,1,SVA
22544,1,SVA
22545,1,SVA
22546,1,SVA
22547,1,SVA
22548,1,SVA
22549,1,SVA
22550,1,SVA
22551,1,SVA
22552,1,SVA
22553,1,SVA
22554,1,SVA
22555,1,SVA
22556,1,SVA
22557,1,SVA
22558,1,SVA
22559,1,SVA
22560,1,SVA
22561,1,SVA
22562,1,SVA
22563,1,SVA
22564,1,SVA
22565,1,SVA
22566,1,SVA
22567,1,SVA
22568,1,SVA
22569,1,SVA
22570,1,SVA
22571,1,SVA
22572,1,SVA
22573,1,SVA
22574,1,SVA
22575,1,SVA
22576,1,SVA
22577,1,SVA
22578,1,SVA
22579,1,SVA
22580,1,SVA
22581,1,SVA
22582,1,SVA
22583,1,SVA
22584,1,SVA
22585,1,SVA
22586,1,SVA
22587,1,SVA
22588,1,SVA
22589,1,SVA
22590,1,SVA
22591,1,SVA
22592,1,SVA
22593,1,SVA
22594,1,SVA
22595,1,SVA
22596,1,SVA
22597,1,SVA
22598,1,SVA
22599,1,SVA
22600,1,SVA
22601,1,SVA
22602,1,SVA
22603,1,SVA
22604,1,SVA
22605,1,SVA
22606,1,SVA
22607,1,SVA
22608,1,SVA
22609,1,SVA
22610,1,SVA
22611,1,SVA
22612,1,SVA
22613,1,SVA
22614,1,SVA
22615,1,SVA
22616,1,SVA
22617,1,SVA
22618,1,SVA
23781,1,SVA
23782,1,SVA
23783,1,SVA
23784,1,SVA
23785,1,SVA
23786,1,SVA
23787,1,SVA
23788,1,SVA
23789,1,SVA
23790,1,SVA
23791,1,SVA
23792,1,SVA
23793,1,SVA
23794,1,SVA
23795,1,SVA
23796,1,SVA
23797,1,SVA
23798,1,SVA
23799,1,SVA
23800,1,SVA
23801,1,SVA
23802,1,SVA
23803,1,SVA
23804,1,SVA
23805,1,SVA
23806,1,SVA
23807,1,SVA
23808,1,SVA
23809,1,SVA
23810,1,SVA
23811,1,SVA
23812,1,SVA
23813,1,SVA
23814,1,SVA
23815,1,SVA
23816,1,SVA
23817,1,SVA
23818,1,SVA
23819,1,SVA
23820,1,SVA
23821,1,SVA
23822,1,SVA
23823,1,SVA
23824,1,SVA
23825,1,SVA
23826,1,SVA
23827,1,SVA
23828,1,SVA
23829,1,SVA
23830,1,SVA
23831,1,SVA
23832,1,SVA
23833,1,SVA
23834,1,SVA
23835,1,SVA
23836,1,SVA
23837,1,SVA
23838,1,SVA
23839,1,SVA
23840,1,SVA
23841,1,SVA
23842,1,SVA
23843,1,SVA
23844,1,SVA
23845,1,SVA
23846,1,SVA
23847,1,SVA
23848,1,SVA
23849,1,SVA
23850,1,SVA
23851,1,SVA
23852,1,SVA
23853,1,SVA
23854,1,SVA
23855,1,SVA
23856,1,SVA
23857,1,SVA
23858,1,SVA
23859,1,SVA
23860,1,SVA
23861,1,SVA
23862,1,SVA
23863,1,SVA
23864,1,SVA
23865,1,SVA
23866,1,SVA
23867,1,SVA
23868,1,SVA
23869,1,SVA
23870,1,SVA
23871,1,SVA
23872,1,SVA
23873,1,SVA
23874,1,SVA
23875,1,SVA
23876,1,SVA
23877,1,SVA
23878,1,SVA
23879,1,SVA
23880,1,SVA
23881,1,SVA
23882,1,SVA
23883,1,SVA
23884,1,SVA
23885,1,SVA
23886,1,SVA
23887,1,SVA
23888,1,SVA
23889,1,SVA
23890,1,SVA
23891,1,SVA
23892,1,SVA
23893,1,SVA
23894,1,SVA
23895,1,SVA
23896,1,SVA
23897,1,SVA
23898,1,SVA
23899,1,SVA
23900,1,SVA
23901,1,SVA
23902,1,SVA
23903,1,SVA
23904,1,SVA
23905,1,SVA
23906,1,SVA
23907,1,SVA
23908,1,SVA
23909,1,SVA
23910,1,SVA
23911,1,SVA
23912,1,SVA
23913,1,SVA
23914,1,SVA
23915,1,SVA
23916,1,SVA
23917,1,SVA
23918,1,SVA
23919,1,SVA
23920,1,SVA
23921,1,SVA
23922,1,SVA
23923,1,SVA
23924,1,SVA
23925,1,SVA
23926,1,SVA
23927,1,SVA
23928,1,SVA
23929,1,SVA
23930,1,SVA
23931,1,SVA
23932,1,SVA
23933,1,SVA
23934,1,SVA
23935,1,SVA
23936,1,SVA
23937,1,SVA
23938,1,SVA
23939,1,SVA
23940,1,SVA
23941,1,SVA
23942,1,SVA
23943,1,SVA
23944,1,SVA
23945,1,SVA
23946,1,SVA
23947,1,SVA
23948,1,SVA
23949,1,SVA
23950,1,SVA
23951,1,SVA
23952,1,SVA
23953,1,SVA
23954,1,SVA
23955,1,SVA
23956,1,SVA
23957,1,SVA
23958,1,SVA
23959,1,SVA
23960,1,SVA
23961,1,SVA
23962,1,SVA
23963,1,SVA
23964,1,SVA
23965,1,SVA
23966,1,SVA
23967,1,SVA
23968,1,SVA
23969,1,SVA
23970,1,SVA
23971,1,SVA
23972,1,SVA
23973,1,SVA
23974,1,SVA
23975,1,SVA
23976,1,SVA
23977,1,SVA
23978,1,SVA
23979,1,SVA
23980,1,SVA
23981,1,SVA
23982,1,SVA
23983,1,SVA
23984,1,SVA
23985,1,SVA
23986,1,SVA
23987,1,SVA
23988,1,SVA
23989,1,SVA
23990,1,SVA
23991,1,SVA
23992,1,SVA
23993,1,SVA
23994,1,SVA
23995,1,SVA
23996,1,SVA
23997,1,SVA
23998,1,SVA
23999,1,SVA
24000,1,SVA
24001,1,SVA
24002,1,SVA
24003,1,SVA
24004,1,SVA
24005,1,SVA
24006,1,SVA
24007,1,SVA
24008,1,SVA
24009,1,SVA
24010,1,SVA
24011,1,SVA
24012,1,SVA
24013,1,SVA
24014,1,SVA
24015,1,SVA
24016,1,SVA
24017,1,SVA
24018,1,SVA
24019,1,SVA
24020,1,SVA
24021,1,SVA
24022,1,SVA
24023,1,SVA
24024,1,SVA
24025,1,SVA
24026,1,SVA
24027,1,SVA
24028,1,SVA
24029,1,SVA
24030,1,SVA
24031,1,SVA
24032,1,SVA
24033,1,SVA
24034,1,SVA
24035,1,SVA
24036,1,SVA
24037,1,SVA
24038,1,SVA
24039,1,SVA
24040,1,SVA
24041,1,SVA
24042,1,SVA
24043,1,SVA
24044,1,SVA
24045,1,SVA
24046,1,SVA
24047,1,SVA
24048,1,SVA
24049,1,SVA
24050,1,SVA
24051,1,SVA
24052,1,SVA
24053,1,SVA
24054,1,SVA
24055,1,SVA
24056,1,SVA
24057,1,SVA
24058,1,SVA
24059,1,SVA
24060,1,SVA
24061,1,SVA
24062,1,SVA
24063,1,SVA
24064,1,SVA
24065,1,SVA
24066,1,SVA
24067,1,SVA
24068,1,SVA
24069,1,SVA
24070,1,SVA
24071,1,SVA
24072,1,SVA
24073,1,SVA
24074,1,SVA
24075,1,SVA
24076,1,SVA
24077,1,SVA
24078,1,SVA
24079,1,SVA
24080,1,SVA
24081,1,SVA
24082,1,SVA
24083,1,SVA
24084,1,SVA
24085,1,SVA
24086,1,SVA
24087,1,SVA
24088,1,SVA
24089,1,SVA
24090,1,SVA
24091,1,SVA
24092,1,SVA
24093,1,SVA
24094,1,SVA
24095,1,SVA
24096,1,SVA
24097,1,SVA
24098,1,SVA
24099,1,SVA
24100,1,SVA
24101,1,SVA
24102,1,SVA
24103,1,SVA
24104,1,SVA
24105,1,SVA
24106,1,SVA
24107,1,SVA
24108,1,SVA
24109,1,SVA
24110,1,SVA
24111,1,SVA
24112,1,SVA
24113,1,SVA
24114,1,SVA
24115,1,SVA
24116,1,SVA
24117,1,SVA
24118,1,SVA
24119,1,SVA
24120,1,SVA
24121,1,SVA
24122,1,SVA
24123,1,SVA
24124,1,SVA
24125,1,SVA
24126,1,SVA
24127,1,SVA
24128,1,SVA
24129,1,SVA
24130,1,SVA
24131,1,SVA
24132,1,SVA
24133,1,SVA
24134,1,SVA
24135,1,SVA
24136,1,SVA
24137,1,SVA
24138,1,SVA
24139,1,SVA
24140,1,SVA
24141,1,SVA
24142,1,SVA
24143,1,SVA
24144,1,SVA
24145,1,SVA
24146,1,SVA
24147,1,SVA
24148,1,SVA
24149,1,SVA
24150,1,SVA
24151,1,SVA
24152,1,SVA
24153,1,SVA
24154,1,SVA
24155,1,SVA
24156,1,SVA
24157,1,SVA
24158,1,SVA
24159,1,SVA
24160,1,SVA
24161,1,SVA
24162,1,SVA
24163,1,SVA
24164,1,SVA
24165,1,SVA
24166,1,SVA
24167,1,SVA
24168,1,SVA
24169,1,SVA
24170,1,SVA
24171,1,SVA
24172,1,SVA
24173,1,SVA
24174,1,SVA
24175,1,SVA
24176,1,SVA
24177,1,SVA
24178,1,SVA
24179,1,SVA
24180,1,SVA
24181,1,SVA
24182,1,SVA
24183,1,SVA
24184,1,SVA
24185,1,SVA
24186,1,SVA
24187,1,SVA
24188,1,SVA
24189,1,SVA
24190,1,SVA
24191,1,SVA
24192,1,SVA
24193,1,SVA
24194,1,SVA
24195,1,SVA
24196,1,SVA
24197,1,SVA
24198,1,SVA
24199,1,SVA
24200,1,SVA
24201,1,SVA
24202,1,SVA
24203,1,SVA
24204,1,SVA
24205,1,SVA
24206,1,SVA
24207,1,SVA
24208,1,SVA
24209,1,SVA
24210,1,SVA
24211,1,SVA
24212,1,SVA
24213,1,SVA
24214,1,SVA
24215,1,SVA
24216,1,SVA
24217,1,SVA
24218,1,SVA
24219,1,SVA
24220,1,SVA
24221,1,SVA
24222,1,SVA
24223,1,SVA
24224,1,SVA
24225,1,SVA
24226,1,SVA
24227,1,SVA
24228,1,SVA
24229,1,SVA
24230,1,SVA
24231,1,SVA
24232,1,SVA
24233,1,SVA
24234,1,SVA
24235,1,SVA
24236,1,SVA
24237,1,SVA
24238,1,SVA
24239,1,SVA
24240,1,SVA
24241,1,SVA
24242,1,SVA
24243,1,SVA
24244,1,SVA
24245,1,SVA
24246,1,SVA
24247,1,SVA
24248,1,SVA
24249,1,SVA
24250,1,SVA
24251,1,SVA
24252,1,SVA
24253,1,SVA
24254,1,SVA
24255,1,SVA
24256,1,SVA
24257,1,SVA
24258,1,SVA
24259,1,SVA
24260,1,SVA
24261,1,SVA
24262,1,SVA
24263,1,SVA
24264,1,SVA
24265,1,SVA
24266,1,SVA
24267,1,SVA
24268,1,SVA
24269,1,SVA
24270,1,SVA
24271,1,SVA
24272,1,SVA
24273,1,SVA
24274,1,SVA
24275,1,SVA
24276,1,SVA
24277,1,SVA
24278,1,SVA
24279,1,SVA
24280,1,SVA
24281,1,SVA
24282,1,SVA
24283,1,SVA
24284,1,SVA
24285,1,SVA
24286,1,SVA
24287,1,SVA
24288,1,SVA
24289,1,SVA
24290,1,SVA
24291,1,SVA
24292,1,SVA
24293,1,SVA
24294,1,SVA
24295,1,SVA
24296,1,SVA
24297,1,SVA
24298,1,SVA
24299,1,SVA
24300,1,SVA
24301,1,SVA
24302,1,SVA
24303,1,SVA
24304,1,SVA
24305,1,SVA
24306,1,SVA
24307,1,SVA
24308,1,SVA
24309,1,SVA
24310,1,SVA
24311,1,SVA
24312,1,SVA
24313,1,SVA
24314,1,SVA
24315,1,SVA
24316,1,SVA
24317,1,SVA
24318,1,SVA
24319,1,SVA
24320,1,SVA
24321,1,SVA
24322,1,SVA
24323,1,SVA
24324,1,SVA
24325,1,SVA
24326,1,SVA
24327,1,SVA
24328,1,SVA
24329,1,SVA
24330,1,SVA
24331,1,SVA
24332,1,SVA
24333,1,SVA
24334,1,SVA
24335,1,SVA
24336,1,SVA
24337,1,SVA
24338,1,SVA
24339,1,SVA
24340,1,SVA
24341,1,SVA
24342,1,SVA
24343,1,SVA
24344,1,SVA
24345,1,SVA
24346,1,SVA
24347,1,SVA
24348,1,SVA
24349,1,SVA
24350,1,SVA
24351,1,SVA
24352,1,SVA
24353,1,SVA
24354,1,SVA
24355,1,SVA
24356,1,SVA
24357,1,SVA
24358,1,SVA
24359,1,SVA
24360,1,SVA
24361,1,SVA
24362,1,SVA
24363,1,SVA
24364,1,SVA
24365,1,SVA
24366,1,SVA
24367,1,SVA
24368,1,SVA
24369,1,SVA
24370,1,SVA
24371,1,SVA
24372,1,SVA
24373,1,SVA
24374,1,SVA
24375,1,SVA
24376,1,SVA
24377,1,SVA
24378,1,SVA
24379,1,SVA
24380,1,SVA
24381,1,SVA
24382,1,SVA
24383,1,SVA
24384,1,SVA
24385,1,SVA
24386,1,SVA
24387,1,SVA
24388,1,SVA
24389,1,SVA
24390,1,SVA
24391,1,SVA
24392,1,SVA
24393,1,SVA
24394,1,SVA
24395,1,SVA
24396,1,SVA
24397,1,SVA
24398,1,SVA
24399,1,SVA
24400,1,SVA
24401,1,SVA
24402,1,SVA
24403,1,SVA
24404,1,SVA
24405,1,SVA
24406,1,SVA
24407,1,SVA
24408,1,SVA
24409,1,SVA
24410,1,SVA
24411,1,SVA
24412,1,SVA
24413,1,SVA
24414,1,SVA
24415,1,SVA
24416,1,SVA
24417,1,SVA
24418,1,SVA
24419,1,SVA
24420,1,SVA
24421,1,SVA
24422,1,SVA
24423,1,SVA
24424,1,SVA
24425,1,SVA
24426,1,SVA
24427,1,SVA
24428,1,SVA
24429,1,SVA
24430,1,SVA
24431,1,SVA
24432,1,SVA
24433,1,SVA
24434,1,SVA
24435,1,SVA
24436,1,SVA
24437,1,SVA
24438,1,SVA
24439,1,SVA
24440,1,SVA
25411,1,SVA
25412,1,SVA
25413,1,SVA
25414,1,SVA
25415,1,SVA
25416,1,SVA
25417,1,SVA
25418,1,SVA
25419,1,SVA
25420,1,SVA
25421,1,SVA
25422,1,SVA
25423,1,SVA
25424,1,SVA
25425,1,SVA
25426,1,SVA
25427,1,SVA
25428,1,SVA
25429,1,SVA
25430,1,SVA
25431,1,SVA
25432,1,SVA
25433,1,SVA
25434,1,SVA
25435,1,SVA
25436,1,SVA
25437,1,SVA
25438,1,SVA
25439,1,SVA
25440,1,SVA
25441,1,SVA
25442,1,SVA
25443,1,SVA
25444,1,SVA
25445,1,SVA
25446,1,SVA
25447,1,SVA
25448,1,SVA
25449,1,SVA
25450,1,SVA
25451,1,SVA
25452,1,SVA
25453,1,SVA
25454,1,SVA
25455,1,SVA
25456,1,SVA
25457,1,SVA
25458,1,SVA
25459,1,SVA
25460,1,SVA
25461,1,SVA
25462,1,SVA
25463,1,SVA
25464,1,SVA
25465,1,SVA
25466,1,SVA
25467,1,SVA
25468,1,SVA
25469,1,SVA
25470,1,SVA
25471,1,SVA
25472,1,SVA
25473,1,SVA
25474,1,SVA
25475,1,SVA
25476,1,SVA
25477,1,SVA
25478,1,SVA
25479,1,SVA
25480,1,SVA
25481,1,SVA
25482,1,SVA
25483,1,SVA
25484,1,SVA
25485,1,SVA
25486,1,SVA
25487,1,SVA
25488,1,SVA
25489,1,SVA
25490,1,SVA
25491,1,SVA
25492,1,SVA
25493,1,SVA
25494,1,SVA
25495,1,SVA
25496,1,SVA
25497,1,SVA
25498,1,SVA
25499,1,SVA
25500,1,SVA
25501,1,SVA
25502,1,SVA
25503,1,SVA
25504,1,SVA
25505,1,SVA
25506,1,SVA
25507,1,SVA
25508,1,SVA
25509,1,SVA
25510,1,SVA
25511,1,SVA
25512,1,SVA
25513,1,SVA
25514,1,SVA
25515,1,SVA
25516,1,SVA
25517,1,SVA
25518,1,SVA
25519,1,SVA
25520,1,SVA
25521,1,SVA
25522,1,SVA
25523,1,SVA
25524,1,SVA
25525,1,SVA
25526,1,SVA
25527,1,SVA
25528,1,SVA
25529,1,SVA
25530,1,SVA
25531,1,SVA
25532,1,SVA
25533,1,SVA
25534,1,SVA
25535,1,SVA
25536,1,SVA
25537,1,SVA
25538,1,SVA
25539,1,SVA
25540,1,SVA
25541,1,SVA
25542,1,SVA
25543,1,SVA
25544,1,SVA
25545,1,SVA
25546,1,SVA
25547,1,SVA
25548,1,SVA
25549,1,SVA
25550,1,SVA
25551,1,SVA
25552,1,SVA
25553,1,SVA
25554,1,SVA
25555,1,SVA
25556,1,SVA
25557,1,SVA
25558,1,SVA
25559,1,SVA
25560,1,SVA
25561,1,SVA
25562,1,SVA
25563,1,SVA
25564,1,SVA
25565,1,SVA
25566,1,SVA
25567,1,SVA
25568,1,SVA
25569,1,SVA
25570,1,SVA
25571,1,SVA
25572,1,SVA
25573,1,SVA
25574,1,SVA
25575,1,SVA
25576,1,SVA
25577,1,SVA
25578,1,SVA
25579,1,SVA
25580,1,SVA
25581,1,SVA
25582,1,SVA
25583,1,SVA
25584,1,SVA
25585,1,SVA
25586,1,SVA
25587,1,SVA
25588,1,SVA
25589,1,SVA
25590,1,SVA
25591,1,SVA
25592,1,SVA
25593,1,SVA
25594,1,SVA
25595,1,SVA
25596,1,SVA
25597,1,SVA
25598,1,SVA
25599,1,SVA
25600,1,SVA
25601,1,SVA
25602,1,SVA
25603,1,SVA
25604,1,SVA
25605,1,SVA
25606,1,SVA
25607,1,SVA
25608,1,SVA
25609,1,SVA
25610,1,SVA
25611,1,SVA
25612,1,SVA
25613,1,SVA
25614,1,SVA
25615,1,SVA
25616,1,SVA
25617,1,SVA
25618,1,SVA
25619,1,SVA
25620,1,SVA
25621,1,SVA
25622,1,SVA
25623,1,SVA
25624,1,SVA
